"store","product","stock","receipt","sales","stockout"
3,3,5.74,-0.02,0,1
3,5,20.2,16.8,5.6,0
3,1,58.7,49.1,43.4,1
3,2,79.4,62,20.9,0
4,4,60,84,29.6,0
4,3,10.26,1,3.24,0
4,5,11.6,16.2,16.6,0
4,1,53.3,45.8,68,1
4,2,68.9,40,23.9,0
1,4,60,16,28,0
1,3,8.26,0,0,0
1,5,3,7.2,11.6,1
1,1,76.2,57.4,42.9,1
1,2,78.5,42.7,4.8,1
2,4,28.8,53.6,48.8,0
2,3,8.14,8.58,4.74,1
2,5,22,11.2,20,0
2,1,96.6,54.7,74.2,1
2,2,84.7,30,24.8,0
3,4,61.6,42.4,35.2,0
3,3,11.14,6.8,1.4,0
3,5,16.2,3.6,7.6,0
3,1,49.1,64,74.4,1
3,2,105.2,42.7,16.9,0
4,4,108.8,96,47.2,0
4,3,9.12,2.12,3.26,0
4,5,3,7.2,16.6,1
4,1,78,73.3,49.4,1
4,2,95.4,44.5,19,0
1,4,40.6,30.2,49.6,0
1,3,9.26,2.1,1.1,0
1,5,6,12.8,9.8,1
1,1,64.7,42.6,54.1,1
1,2,64.8,-2.9,10.8,1
2,4,42.4,82.2,68.6,1
2,3,8.82,3.54,2.86,1
2,5,7.6,2,16.4,0
2,1,107.7,84.6,73.5,0
2,2,59.5,-4.9,20.3,0
3,4,46.8,27,42.6,0
3,3,13.22,3.9,1.82,0
3,5,2,0,14.2,1
3,1,38,59.3,71.3,1
3,2,84.5,-1.9,18.8,0
4,4,63.8,23,68,0
4,3,4.8,-1.1,3.22,1
4,5,3,2,2,1
4,1,45.1,21.9,55.6,1
4,2,67.7,0.9,28.6,0
1,4,21,30.2,42.6,1
1,3,8.26,2.54,3.54,0
1,5,7,11.6,10.6,1
1,1,43.8,41.6,62.5,1
1,2,45.5,-6.4,12.9,1
2,4,35.6,54.2,61,0
2,3,5,4.04,7.86,1
2,5,5.6,14.4,16.4,0
2,1,81.8,62.2,88.1,1
2,2,38.7,-0.9,19.9,0
3,4,32.4,22.2,37.4,0
3,3,7.18,-3.54,2.5,0
3,5,0,10.6,12.6,1
3,1,35,64.4,69,1
3,2,58.7,-9,16.8,1
4,4,21.2,17.4,60,1
4,3,2.7,1.12,3.94,1
4,5,4,16.4,15.4,1
4,1,32.7,65.3,77.7,1
4,2,40.5,3.6,30.8,0
1,4,45.2,55,30.8,1
1,3,5.34,0,2.92,0
1,5,12,14.8,10.6,0
1,1,26,38.7,59.1,1
1,2,37.5,3.6,11.6,0
2,4,52.6,62.4,45.4,0
2,3,8.66,4.38,0.72,0
2,5,8.2,22.2,19.6,0
2,1,100.6,91.3,73.4,0
2,2,27.4,3.6,14.9,0
3,4,29.2,37.8,41,0
3,3,9.28,2.1,0,0
3,5,4.8,8.4,3.6,1
3,1,38.6,92,89.2,1
3,2,0,-49,9.7,1
4,4,54.6,70.8,37.4,0
4,3,3.1,3.24,2.84,1
4,5,13,17.4,8.4,0
4,1,50.6,70.4,52.5,1
4,2,27.4,-1.4,11.7,0
1,4,82.2,53.8,16.8,0
1,3,7.92,4.72,2.14,0
1,5,18.4,13.6,7.2,0
1,1,20,17.8,33.4,1
1,2,32.1,2.5,7.9,0
2,4,55.2,47.6,44.2,1
2,3,9.38,1.44,0.72,0
2,5,8.6,12,11.6,0
2,1,66.3,56.7,91,0
2,2,13.4,1.7,15.7,0
3,4,13.8,37.8,53.2,1
3,3,3.5,-2.54,3.24,1
3,5,7.2,12,10.4,0
3,1,18.8,33.9,54.6,1
3,2,0,1.8,1.8,1
4,4,91.2,81.8,45.2,1
4,3,5.2,7.54,5.44,1
4,5,8.2,11.2,16,0
4,1,43.3,43.7,51,0
4,2,19.5,5.8,13.7,0
1,4,90.4,31.4,23.2,1
1,3,6.12,1.42,3.22,0
1,5,2,-0.6,15.8,1
1,1,35.8,51.6,35.8,1
1,2,20.2,1,12.9,0
2,4,64.8,45.4,36.6,1
2,3,16.92,7.54,0,0
2,5,5.6,9.8,12.8,0
2,1,34.3,50.9,83.5,1
2,2,19.9,21.3,14.8,0
3,4,17.6,39,36,1
3,3,8.22,6.12,1.4,0
3,5,6.2,7.2,9.8,0
3,1,15.7,50.3,54.2,1
3,2,0,11.8,11.8,1
4,4,102.4,66.8,55.6,1
4,3,3.44,1.84,3.6,1
4,5,3.8,12.8,17.2,0
4,1,78.4,106.4,67.3,1
4,2,21.7,21.9,19.7,0
1,4,72,9.6,28,1
1,3,4.7,1.48,2.9,1
1,5,1,11,12,1
1,1,53.4,66,48.4,1
1,2,14.1,4.5,10.6,0
2,4,64.8,48.8,48.8,1
2,3,10.44,-3.58,4.34,0
2,5,12.6,17,10,0
2,1,26,61,70.1,1
2,2,15.1,15,19.8,0
3,4,15,45.8,50.8,1
3,3,8.22,0,0,0
3,5,5,3,4.2,1
3,1,29.5,109.1,95.3,1
3,2,2.7,13.5,10.8,1
4,4,71.6,1.8,32.6,1
4,3,4.88,1.44,0,1
4,5,7,13,9.8,1
4,1,62.5,27.3,43.2,1
4,2,4.8,0,16.9,1
1,4,10.4,-7,57,1
1,3,3.3,1.44,2.84,1
1,5,0,1.6,2.6,1
1,1,25.5,13.8,41.7,1
1,2,17.2,18,14.9,1
2,4,34.2,34.4,65.8,0
2,3,1.82,-1.44,7.9,1
2,5,6.6,5.6,11.6,0
2,1,28.9,76.7,74.4,1
2,2,7.6,18,25.5,1
3,4,15.2,38.6,40.8,1
3,3,5.34,-0.68,2.2,0
3,5,3,3.8,5.8,1
3,1,5.1,18.1,43.1,1
3,2,0,1.9,4.6,1
4,4,29.6,16.8,59.6,1
4,3,6.36,4.32,2.84,1
4,5,9,8.6,6.6,1
4,1,25.4,33.4,68.9,0
4,2,3,0,1.8,1
1,4,2.4,31,39,1
1,3,4.7,2.1,0.7,1
1,5,1,16,15,1
1,1,29.5,63.1,66.3,1
1,2,5.5,4.2,15.9,1
2,4,24.8,48.6,58,0
2,3,3.22,1.4,0,1
2,5,7.6,16,15,0
2,1,55.6,118.9,93.1,1
2,2,6.7,10.8,11.7,1
3,4,9.4,31.8,37.6,0
3,3,4.24,0,1.1,1
3,5,6.6,12.4,8.8,0
3,1,10,86.5,82.4,1
3,2,0.9,11.9,12,1
4,4,14.8,31.4,46.2,1
4,3,5.62,1.4,2.14,0
4,5,4,13,18,1
4,1,24.7,70.3,71.9,1
4,2,3.9,28.6,27.7,1
1,4,0.8,23.2,24.8,1
1,3,5.5,3.64,2.84,1
1,5,0,12.6,13.6,1
1,1,5.6,37.7,61.6,1
1,2,3.7,8.7,10.5,1
2,4,15,54.4,65,0
2,3,2.52,2.2,2.9,1
2,5,5.6,13.4,15.4,1
2,1,52,71.9,75.5,1
2,2,6.7,19.7,19.7,1
3,4,19.2,49.4,39.6,1
3,3,3.52,0.72,1.44,1
3,5,0,7.4,14,1
3,1,24.6,84.3,70.5,1
3,2,1.8,11.8,10.9,1
4,4,11.2,39.2,43.6,1
4,3,5.3,1.82,2.14,1
4,5,2,11.4,13.4,1
4,1,25.3,61.7,61.1,1
4,2,3.9,19.6,19.6,1
1,4,33.8,78.6,45.6,1
1,3,5.12,2.16,2.54,1
1,5,1,4.6,3.6,1
1,1,19.4,49.1,35.3,1
1,2,12.7,25,16,0
2,4,41.4,83.8,57.4,0
2,3,4.36,6.52,4.68,1
2,5,6.6,10,9,0
2,1,72.1,86.7,66.6,0
2,2,11.2,30.3,25.8,1
3,4,31.2,51.2,39.2,0
3,3,3.3,2.62,2.84,1
3,5,0,8.8,8.8,1
3,1,38.8,96.1,81.9,1
3,2,0,5.4,7.2,1
4,4,42.4,77,45.8,1
4,3,3.1,2.92,5.12,1
4,5,0,11.2,13.2,1
4,1,73.9,104.5,55.9,1
4,2,13,27.9,18.8,1
1,4,4.6,12,41.2,1
1,3,4.4,0,0.72,1
1,5,0,11.4,12.4,1
1,1,25.9,64.2,57.8,1
1,2,3.7,9.7,18.7,1
2,4,10.2,28.2,59.4,0
2,3,2.54,0,1.82,1
2,5,11.6,17.6,12.6,0
2,1,58.6,68.6,82.1,0
2,2,10.4,23,23.8,1
3,4,21.2,35.4,47,1
3,3,2.2,0,1.1,1
3,5,0,6.6,6.6,1
3,1,85.8,273.5,169.7,1
3,2,2,23,21,1
4,4,21.6,22.2,44.6,1
4,3,3.44,2.16,1.82,1
4,5,0,14.4,14.4,1
4,1,88.3,62.8,49.3,0
4,2,3,6.7,16.7,1
1,4,2.8,13.4,15.6,1
1,3,4.02,2.16,2.54,1
1,5,0,12.8,12.8,1
1,1,33.8,68.7,61,1
1,2,6.4,14.5,11.8,1
2,4,8.2,53.4,56.2,0
2,3,5.82,5.46,2.88,0
2,5,9.6,7.8,9.8,0
2,1,127.4,234.8,119.2,0
2,2,6.7,11.7,15.4,1
3,4,8.8,30.2,47.2,1
3,3,4.36,2.16,0,1
3,5,2,12,10,1
3,1,76.5,217.1,188,1
3,2,0,4,6,1
4,4,17,35.6,41.2,1
4,3,3.1,4.74,5.08,1
4,5,3,11.2,9,1
4,1,88.9,66.7,69.4,0
4,2,4.9,22.5,20.6,1
1,4,43.2,86.6,47.8,1
1,3,3.64,0.72,1.1,0
1,5,3,13,10,1
1,1,98.8,111.6,46.6,0
1,2,4.7,9,10.7,1
2,4,36,83.4,55.6,0
2,3,4.72,3.26,4.36,0
2,5,5.6,10.4,14.4,1
2,1,107.7,97.9,112.8,0
2,2,8.5,34.5,32.7,1
3,4,21,46.8,34.6,0
3,3,4.7,2.54,2.2,0
3,5,0,9,11,1
3,1,87,291.6,253.3,1
3,2,14.2,24.2,10,0
4,4,35.2,60.4,42.2,0
4,3,2,2.92,4.02,1
4,5,7,13,9,1
4,1,58.4,31.7,62.2,0
4,2,9.8,23.6,18.7,1
1,4,53.4,56.6,46.4,1
1,3,4.74,3.64,2.54,0
1,5,1.2,12.4,14.2,1
1,1,105,60.9,54.7,0
1,2,17.4,27.6,14.9,1
2,4,32.6,55.6,59.8,0
2,3,4.02,2.94,3.64,1
2,5,6.6,13.6,12.6,0
2,1,49.4,104,87.9,1
2,2,14.7,34,27.8,1
3,4,27.8,61.8,56.4,1
3,3,4.7,0,0,0
3,5,0,11.4,11.4,1
3,1,29.9,300.9,298.1,1
3,2,14.8,27.5,27.9,1
4,4,60.2,64.6,39.6,0
4,3,2,1.44,1.44,1
4,5,7,12.4,12.4,1
4,1,77.8,81.1,61.7,0
4,2,11,22,20.8,1
1,4,6.4,14.2,61.2,1
1,3,1.1,1.44,5.08,1
1,5,0,12.8,14,1
1,1,78.7,42.3,70.3,0
1,2,7.6,22.8,32.6,1
2,4,32,57.6,58.2,0
2,3,5.84,6.9,5.08,0
2,5,6.6,14.8,14.8,0
2,1,40.8,90.7,100.2,1
2,2,6.7,15.5,23.5,1
3,4,15.8,42,54,1
3,3,2.54,1.1,3.26,0
3,5,5,14.8,9.8,1
3,1,30,89.3,81.2,1
3,2,17,22.8,20.6,1
4,4,10.8,4,53.4,1
4,3,5.3,5.46,2.16,1
4,5,3,6,10,1
4,1,63.8,138.9,146.5,0
4,2,10.9,27.6,27.7,0
1,4,15.8,76.8,67.4,0
1,3,2.2,3.26,2.16,1
1,5,1,12,11,1
1,1,22.1,12.4,69,1
1,2,4.7,15.5,18.4,1
2,4,34.6,65,63.2,0
2,3,4.02,3.6,5.42,0
2,5,8.6,16.8,15.8,0
2,1,35.3,84.9,91.3,1
2,2,8.6,39.5,37.6,1
3,4,2,18,31.8,1
3,3,0.72,0,1.82,1
3,5,10,13.8,8.8,1
3,1,64.1,122.4,90.9,1
3,2,4.7,1.3,13.6,1
4,4,5.4,49.8,55.2,1
4,3,4.2,4.36,5.46,1
4,5,2.8,11.8,12,0
4,1,25.5,102.5,125.6,1
4,2,3,15.6,23.5,1
1,4,20.8,38.4,33.4,1
1,3,1.1,2.16,3.26,1
1,5,4,15.6,12.6,1
1,1,38,66.4,50.5,1
1,2,17.6,26.6,13.7,0
2,4,25.8,65,73.8,1
2,3,2.92,4.32,5.42,0
2,5,8.6,18.8,18.8,0
2,1,71.2,168.6,118.8,1
2,2,21,42.2,29.8,1
3,4,5,66.2,63.2,1
3,3,0,0,0.72,1
3,5,5,11.6,16.6,1
3,1,82.5,127.6,110,1
3,2,1,22.2,25.9,1
4,4,3.2,45,48,1
4,3,3.1,1.44,2.54,1
4,5,0,11.6,14.4,1
4,1,29.6,79.5,73,1
4,2,5.8,23.5,21.7,1
1,4,48.2,85.2,57.8,0
1,3,5.46,5.08,0.72,0
1,5,11.8,19.8,12,0
1,1,81.1,93.4,50.3,1
1,2,29,42.1,30.7,0
2,4,13,68.2,81.8,1
2,3,8.34,7.96,2.54,0
2,5,7.6,21.2,22.2,0
2,1,58.9,116.8,123.5,1
2,2,28.6,44.1,36.5,1
3,4,30.6,68.6,43.6,1
3,3,0.72,2.16,1.44,1
3,5,2.6,12.8,15.2,0
3,1,60.7,79.5,101.3,1
3,2,10.9,33.7,23.8,0
4,4,13,70.6,60.8,1
4,3,2,3.98,5.08,1
4,5,0,12.8,12.8,1
4,1,51.7,102.5,81.2,1
4,2,7.5,32.3,30.6,1
1,4,70.8,50.6,28,0
1,3,6.22,2.2,1.44,0
1,5,8,0,3.8,1
1,1,73.8,43,50.3,1
1,2,22.2,14,20.8,1
2,4,7.4,39.2,45.6,1
2,3,1.1,-1.44,6.52,1
2,5,7.4,12.8,13,0
2,1,100.4,176,127.1,1
2,2,21.9,27,33.7,1
3,4,32.8,44,41.8,1
3,3,4.4,4.4,0.72,1
3,5,0,6.4,9,1
3,1,39.2,56.8,78.3,1
3,2,4.6,11.3,17.6,1
4,4,4.8,30,38.2,1
4,3,7.08,6.18,1.1,0
4,5,3,16.8,13.8,1
4,1,69.2,86,66.1,1
4,2,15.8,30,21.7,0
1,4,104.6,76.8,43,0
1,3,4.4,1.82,3.64,1
1,5,9.8,15.4,13.6,0
1,1,137.6,108.4,44.6,1
1,2,47.3,35.9,10.8,1
2,4,74,124.6,58,0
2,3,2.2,5.12,4.02,1
2,5,19.4,29.6,17.6,0
2,1,147.3,292,216.9,1
2,2,18,28,31.9,1
3,4,85.8,95.8,42.8,0
3,3,0,0,4.4,1
3,5,4,22.8,19.6,1
3,1,155.6,183.3,66.9,1
3,2,20.9,43,26.7,1
4,4,11.2,63.4,57,1
4,3,7.7,4.6,3.98,1
4,5,9,24.4,18.4,1
4,1,85.1,80.9,65.9,1
4,2,18,31.9,29.7,1
1,4,111.6,49.6,41.6,0
1,3,5.12,0.72,0,0
1,5,12.4,8,6.2,1
1,1,125.4,32.7,44.9,1
1,2,52.2,20.7,17.7,1
2,4,55.5,52.2,70.5,0
2,3,1.1,1.1,2.2,1
2,5,31.8,25,12.6,0
2,1,104.6,232.6,128.9,1
2,2,18,23.6,23.6,1
3,4,80.5,51.6,56.9,0
3,3,2.16,2.88,0.72,1
3,5,12.4,15,6.6,0
3,1,119.8,66.9,103.5,1
3,2,13,17,24.9,1
4,4,36.7,53.2,27.7,1
4,3,7.7,2.16,2.16,1
4,5,14.8,11.2,5.4,0
4,1,86.8,68.9,60.8,1
4,2,25.8,28.6,20.8,1
1,4,74.5,13.9,51,0
1,3,2.2,-1.1,1.82,1
1,5,13.4,15,14,0
1,1,78.3,49.6,72.7,1
1,2,38.4,11,24.8,1
2,4,52.7,53.8,56.6,0
2,3,1.1,1.1,1.1,1
2,5,25.4,12,18.4,0
2,1,64.6,65.3,106.2,1
2,2,10.3,27.9,35.6,1
3,4,76.3,49.5,55.3,1
3,3,1.1,2.2,3.26,1
3,5,17.8,12,6.6,0
3,1,36.9,20.9,103.8,1
3,2,11.6,25.4,27.8,1
4,4,39.3,57.2,54.6,1
4,3,2.2,0,5.5,1
4,5,9.2,12,17.6,0
4,1,56.7,355.6,333.7,0
4,2,13.7,23.5,35.6,1
1,4,64.9,31.2,40.8,1
1,3,3.3,2.2,1.1,1
1,5,12.2,12,13.2,0
1,1,77.3,53.3,54.3,1
1,2,18.772,5.072,25.7,1
2,4,36,33.4,50.1,0
2,3,3.3,5.5,3.3,1
2,5,14.8,4.2,14.8,0
2,1,131.3,174.5,107.8,1
2,2,12.644,31.144,28.8,1
3,4,64.3,31.2,43.2,1
3,3,12.1,11,0,1
3,5,23.2,18,12.6,0
3,1,27.1,74,83.8,1
3,2,11.5,29.044,30.144,1
4,4,8,36.4,67.7,1
4,3,1.1,0,2.2,1
4,5,3,14,20.2,1
4,1,43.6,321.7,323.8,1
4,2,4.544,16.344,25.5,1
1,4,71.1,49.1,42.9,0
1,3,15.4,12.1,0,1
1,5,17.2,20.2,15.2,0
1,1,81.5,54.6,50.4,1
1,2,21.116,17.244,14.9,1
2,4,37.6,53.8,52.2,0
2,3,0,0,3.3,1
2,5,15.4,18,17.4,1
2,1,128.1,213.9,208.1,1
2,2,6.888,15.044,20.8,1
3,4,17.6,14.8,61.5,1
3,3,6.6,0,5.5,1
3,5,10.2,2,15,0
3,1,35.1,99.2,91.2,1
3,2,2.172,20.544,29.872,1
4,4,18.9,55.6,44.7,0
4,3,0,-1.1,0,1
4,5,2,16,17,1
4,1,83.6,107.8,67.8,1
4,2,28.888,40.144,17.8,1
1,4,32.9,0,40,0
1,3,12.1,-1.1,2.2,0
1,5,19.2,11,9,0
1,1,73.4,33.1,41.2,1
1,2,18.816,18.6,20.9,0
2,4,20.5,49.8,65,0
2,3,0,0,0,1
2,5,9.4,14,20,1
2,1,43.1,33.6,82.6,1
2,2,12.688,36.5,30.7,0
3,4,5.4,25.7,38.8,1
3,3,6.6,0,0,0
3,5,3,2,9.2,1
3,1,311.6,522,243.3,1
3,2,5.244,22.888,19.816,1
4,4,19.4,55.8,55.3,0
4,3,13.2,15.4,2.2,0
4,5,1,19.2,20.2,1
4,1,64.8,31.5,50.3,1
4,2,34.388,33.3,28.8,0
1,4,5,4.5,32.4,1
1,3,8.8,0,3.3,1
1,5,13.4,5,10.8,0
1,1,68.8,42.4,47,1
1,2,40.716,36.4,12.5,0
2,4,12.8,29.4,37.1,1
2,3,3.3,5.5,2.2,0
2,5,7.4,20,22,1
2,1,68.7,128.7,95.3,1
2,2,2.588,21.9,30,1
3,4,2,44,47.4,1
3,3,5.5,0,1.1,0
3,5,1,14,16,1
3,1,219.9,99.6,188.3,1
3,2,4.1,28.9,29.044,1
4,4,12.8,43.2,49.8,1
4,3,15.4,2.2,0,0
4,5,4,17,14,1
4,1,106.3,98.7,63,1
4,2,27.488,22.7,29.4,0
1,4,25.7,51.9,31.2,0
1,3,9.6,5,4.2,0
1,5,18.6,15,9.8,0
1,1,95.5,62,35.3,0
1,2,41.616,15.5,14.6,0
2,4,21.6,53.2,45.3,0
2,3,5.5,9.4,7.2,1
2,5,1.8,13.4,19,1
2,1,104.8,134.3,99.1,1
2,2,6.816,28.6,24.372,1
3,4,2,50.9,50.9,1
3,3,11.8,8.3,2,0
3,5,2,16,15,1
3,1,88.1,160.4,295.1,1
3,2,7.4,31.2,27.9,1
4,4,10.2,44.7,50,0
4,3,17.2,5,3.2,0
4,5,12.4,23,14.6,0
4,1,142.1,96.1,61.2,0
4,2,21.816,22.4,29.072,0
1,4,31.4,50.6,44.9,0
1,3,11.6,5,3,0
1,5,17.2,14,15.4,0
1,1,73.2,19.5,28.8,0
1,2,27.216,4,18.4,1
2,4,30.1,67,58.5,0
2,3,10.9,9.4,4,0
2,5,24.6,35,12.2,0
2,1,65.8,75.2,99.2,1
2,2,2.544,35.1,39.372,1
3,4,36.4,72.8,38.4,1
3,3,13.6,5,3.2,0
3,5,4,15.6,14.4,1
3,1,170.5,235.3,124.5,1
3,2,10.5,30,27.9,1
4,4,18.8,63.5,54.9,0
4,3,17,5,5.2,0
4,5,20,24,16.4,0
4,1,186.1,200.1,68.1,1
4,2,21.316,26,26.5,1
1,4,15.5,46.6,62.5,0
1,3,4.3,2.1,9.4,0
1,5,3,8,23,1
1,1,77.4,55.1,50.9,0
1,2,19.516,23,30.7,1
2,4,9.8,61.4,81.7,1
2,3,5.5,1.9,7.3,1
2,5,22,31,33.6,0
2,1,76.6,100,79.2,1
2,2,12.344,44.7,34.9,1
3,4,61.4,78.8,53.8,0
3,3,12.3,3,4.3,0
3,5,8.4,20,16.4,0
3,1,134,53.9,94.4,1
3,2,7.4,41.1,45.2,1
4,4,15.5,68.5,71.8,1
4,3,14.6,1.9,4.3,0
4,5,16.2,29,32.8,0
4,1,189.3,186.5,184.3,1
4,2,4.416,37.5,54.944,1
1,4,26.1,40,30.3,1
1,3,0,2.1,6.4,1
1,5,1,12,15.6,1
1,1,20.7,6,63.4,1
1,2,2.316,18.7,36.8,1
2,4,63,80.2,27,1
2,3,1.1,3,7.4,1
2,5,15.6,18.8,26,0
2,1,70.3,85.3,91.6,1
2,2,1.544,50.6,61.4,1
3,4,79.8,82.2,66.2,1
3,3,6.1,-1,5.2,0
3,5,0,17.2,26.4,1
3,1,119.4,72.3,89.8,1
3,2,9.8,51.5,49.6,1
4,4,66.4,77.8,30.3,1
4,3,10.4,2,6.2,0
4,5,1.8,16,31.2,0
4,1,175.4,161.7,178.1,1
4,2,0.272,40.228,45.372,1
1,4,22.1,40,44,1
1,3,6.3,9.4,3.1,0
1,5,5,25,21,1
1,1,17.7,31.1,34.1,1
1,2,20.544,40,21.772,1
2,4,67.8,73.6,68.8,1
2,3,0,6.1,7.2,1
2,5,7.8,14,21.8,1
2,1,72.9,89.9,84.3,1
2,2,13.872,53.5,41.172,1
3,4,90.8,64,53.8,1
3,3,0,-1,5.1,1
3,5,0,16.2,16.2,1
3,1,85.9,37.6,72.5,1
3,2,20.5,54,43.3,1
4,4,88,79.2,57.6,1
4,3,9.6,7.5,8.3,0
4,5,18.8,28.2,11.2,0
4,1,99.5,82.4,57.3,1
4,2,26.5,70.4,45.672,1
1,4,2.9,1,20.2,1
1,3,8.4,5.2,3.1,0
1,5,4,13.8,14.8,1
1,1,56,74.4,36.1,1
1,2,22.244,31.5,29.8,0
2,4,2,0.4,66.2,1
2,3,6.2,11.6,5.4,0
2,5,15.4,34,26.4,0
2,1,18.5,28.1,82.5,1
2,2,4.5,48.4,57.772,1
3,4,36.4,-2.2,53,1
3,3,3.3,5.5,2.2,1
3,5,5.8,25,20,0
3,1,83.3,84.9,62.1,1
3,2,25.5,47.5,42.5,0
4,4,4.6,2.2,87.2,1
4,3,11.4,5,3.2,0
4,5,29.8,33,22,0
4,1,135.3,93.6,57.8,1
4,2,14.2,43.9,57.2,0
1,4,20.9,65.9,47.9,0
1,3,25.8,21.8,4.4,1
1,5,11,22,15,0
1,1,197.7,187.9,46.2,1
1,2,38.344,42.6,26.5,0
2,4,2,62.7,62.7,1
2,3,10.3,11.6,7.5,0
2,5,21,25,19.4,0
2,1,72.1,119.7,67.5,1
2,2,9.7,53.8,49.6,1
3,4,31.2,55.9,61.9,1
3,3,7.6,6.4,2.1,0
3,5,14.6,23.4,14.6,0
3,1,87,62,59,1
3,2,28.2,41.7,39,1
4,4,9.7,75.4,71.2,0
4,3,10.3,0,1.1,1
4,5,24.4,19,25.2,0
4,1,89.1,6.5,53.4,1
4,2,10.7,30.7,35.2,1
1,4,9.6,47.1,58.4,1
1,3,28,4.3,2.1,0
1,5,3,11.2,19.2,1
1,1,210.1,39.4,27,1
1,2,40.144,25,23.2,1
2,4,0,40,42.8,1
2,3,6.2,3.3,7.4,1
2,5,17,21,25,0
2,1,138.3,119.7,55.2,1
2,2,28.5,54,36.7,1
3,4,14,42.8,60,1
3,3,9.6,6.3,4.3,0
3,5,24.8,22.2,12,0
3,1,132,96.1,51.1,1
3,2,40.4,37.4,25.2,1
4,4,16.3,64.2,57.6,0
4,3,10.4,3.3,3.2,0
4,5,7.4,0,17,0
4,1,123,90.3,58.1,1
4,2,30.5,54,34.2,1
1,4,18.6,47,38.9,1
1,3,24.9,2.2,5.3,0
1,5,16.6,26.4,13.6,0
1,1,168.8,7.4,48.7,1
1,2,42.144,23.6,21.6,1
2,4,16.4,55.1,38.7,1
2,3,2,5.2,10.4,1
2,5,25.6,26.4,17.8,0
2,1,102.4,51.7,69.4,1
2,2,43.6,50.9,35.8,0
3,4,20,63.1,57.1,1
3,3,2.2,-0.1,7.3,1
3,5,12.4,4.4,16.8,0
3,1,119.7,46.2,59.2,1
3,2,41.2,34,33.2,0
4,4,5.9,53.1,64.4,1
4,3,16.6,7.3,1.1,0
4,5,6.6,13.6,14.4,0
4,1,152.7,92.4,62.7,1
4,2,52.7,49.7,27.5,0
1,4,3,56.7,72.3,1
1,3,17.5,3.3,10.7,1
1,5,8,10.8,19.4,1
1,1,101.4,12,58.4,1
1,2,44.144,37,35,0
2,4,3,67.7,82.9,1
2,3,1.1,5.4,6.3,1
2,5,11.8,11.2,25,1
2,1,61,54,87,1
2,2,69.5,65.3,39.4,0
3,4,22.6,72,71.2,1
3,3,2,4.2,4.4,1
3,5,18.4,22.2,16.2,0
3,1,126.8,75.4,68.3,1
3,2,58.2,55,38,0
4,4,4,70.2,72.1,1
4,3,9.4,-0.7,6.5,0
4,5,4.6,23.4,25.4,0
4,1,166.1,117.6,104.2,1
4,2,76.7,63.8,40.3,0
1,4,0,32.2,36,1
1,3,16.5,0,1,1
1,5,11.8,20.2,16.4,0
1,1,21.1,-5.4,74.9,1
1,2,36,19.256,27.4,1
2,4,2,30.4,34,1
2,3,6.3,10.5,5.3,0
2,5,5.8,20,26,1
2,1,9.3,44.5,84.3,1
2,2,73.3,38.1,34.3,1
3,4,1,31.3,60.1,1
3,3,6.3,6.3,2,0
3,5,13.4,12.2,18,0
3,1,63.6,25.6,90.6,1
3,2,49.8,26.3,35.6,1
4,4,3,32,33,1
4,3,3,0.1,6.5,1
4,5,7,27.6,26,0
4,1,28.8,18,138.5,1
4,2,60.7,27.7,43.7,1
1,4,0,42.4,43.2,1
1,3,17.3,7.3,6.5,0
1,5,22,20.6,10.4,0
1,1,20.6,45.1,45.6,1
1,2,16.3,19.7,39.9,1
2,4,0,43.4,46.2,1
2,3,10.1,9.2,5.4,0
2,5,6.8,18.8,17.8,1
2,1,6.1,35.4,38.6,1
2,2,51.7,20.7,42.3,0
3,4,1,43.4,45.8,1
3,3,10.5,5.2,1,0
3,5,8,11.6,17,1
3,1,27.5,39.9,76,1
3,2,18.2,7.2,38.8,0
4,4,1,42.2,44.2,1
4,3,1,-2,0,1
4,5,3,11.4,16.2,1
4,1,55.6,74.9,48.8,1
4,2,53,34.7,43.4,0
1,4,0,30.8,30.8,1
1,3,6.6,-5.6,5.1,1
1,5,6,3.4,19.4,0
1,1,17.8,45,48.5,1
1,2,2.4,21.5,35.9,0
2,4,0,64.2,64.2,1
2,3,6,3.2,7.3,1
2,5,7.6,31,30.2,0
2,1,2.1,68.5,72.5,1
2,2,5.5,4.5,50.7,1
3,4,1,65,65,1
3,3,10.5,3.3,3.3,0
3,5,3.8,18,23,0
3,1,6.3,54,76,1
3,2,3,27,43.2,1
4,4,0,65,66,1
4,3,0,3,4,1
4,5,3,29,31,1
4,1,24.1,47.9,68.2,1
4,2,4.1,6.4,55.3,1
1,4,1,79.4,78.4,1
1,3,4.4,1,3.2,1
1,5,4.2,16.8,18.6,0
1,1,14.7,48.2,51.3,1
1,2,0.5,15,16.9,1
2,4,1,78.6,80,1
2,3,3,4.4,7.4,1
2,5,6.8,33.2,34,0
2,1,7.9,89.7,83.9,1
2,2,0,22.4,28.4,1
3,4,1,80.2,81.8,1
3,3,8.5,0,2,0
3,5,0.8,16.8,20.6,1
3,1,3.3,59.8,62.8,1
3,2,0,26.6,30.6,1
4,4,2.4,99.2,97.6,1
4,3,2.2,6.5,4.3,1
4,5,8.6,31.2,25.6,0
4,1,18.6,54.1,59.6,1
4,2,3.7,23.8,24.2,1
1,4,3,67,65,1
1,3,7.4,6.3,3.3,0
1,5,4.2,18.6,18.6,0
